키워드,제목,요약,원문링크,발행일(KST),수집시각(KST),출처
일학습병행,"인하대, 일학습병행 학습근로자 커뮤니티 개최 - 중앙일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9Ra0JDWk5sZUpwTkpGbkw4bDBTTmZSRUQ4VklYOTZfM3hBZG9yM2ZMZ19NUkkwZUpOMFprbUV2ZDlfQ1BadTFsbktnLU1mRmR6cnk1Nnd3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-18 16:00,2025-12-01 11:15,news.google.com
일학습병행,일학습병행 학습기업 관계자 워크숍 - 새거제신문,본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTFB4Y3JGYUs1M3BNZC1OZjRLNkxZeG1ERFF6Y21EZGtfNmtmeHpLa1RudWxJRlRHOUR3V1M0dmljdGZNcWZ3eUxQemlwQU00cDYzYWtUaE5ObjFvakV6ZkpqdU84RW42S09YQzl3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-23 16:00,2025-12-01 11:15,news.google.com
일학습병행,"고교 일학습병행 10주년, 현장의 주역에게 감사장을! - DWBNEWS",본문 추출 실패,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBZREVOeWNKcHJIWDNkZDFtY1pEYlRfT0E0QkRxUDNwcFgzMkVsX3FKR2lXcnNjRm1MdjFtMi1wWmZkNklRODRhYzdOMXM4QlZCUUJUR0pza1VoM3UyaUpuS0VKVEVjTHRE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-07 17:00,2025-12-01 11:15,news.google.com
일학습병행,"한국마사회, 경마분야 일학습병행제 확대 시행 - 핀포인트뉴스",본문 추출 실패,https://news.google.com/rss/articles/CBMic0FVX3lxTE9ad0RubWpNRWg3NGV2V1h6czl1QVAxWnFiN2VZZE91WnR4bnljZUxscklyVWNKcE03RTdqdXNKeGpYUGItYml4TjdBZVZWckYzcHl5MmtYcXpfdHZJSnJ0VHBZeURVbl9GZ3gwWWZZdmd0LUXSAXdBVV95cUxQR0tJVFlkZXloVmFQRkFJWndreXBfMVhpWHh3M1B2UFc4ZlJwVmdReHlKSmxTTTNRYWxyanJJbFIxMGo3SU50QXhERV83eG1YQnFHUDBidWx6Zk9tVm5PMkxrcDFXeUZaa3RhZEM3NVppa2kzWnVTTQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-13 16:44,2025-12-01 11:15,news.google.com
일학습병행,유한대 2025학년도 일학습병행 우수 학습기업 간담회 개최 - 베리타스알파,본문 추출 실패,https://news.google.com/rss/articles/CBMia0FVX3lxTFBQdUtkZkxwS1BNelBoUWp2SFRxejd2MDJfYURPTkJHT2RZNktkN3VOYkFUTjJGTUd6Qkxwb2JuWnlYd3prVVNhMGRLekhpOUJJa0ZuVTNtckhjV2JOVWpiYXQ3eVN3T2g2Z2hn?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-20 18:38,2025-12-01 11:15,news.google.com
일학습병행,배재대 IPP사업단 2026년도 일학습병행 참여기업 모집 - 중도일보,본문 추출 실패,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5CYzZJWjdUWGQ3YnlkWUVFMEVoTXJpMVdsQTZqN0tETG1QaU15N0JSM0VGQzJRUE9mZFIxU2VhYkpLWnR1UVZneVF5dHN6THVOQlN3Y2pVNFZvamRFYkNvNkpnX1c?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-21 14:16,2025-12-01 11:15,news.google.com
일학습병행,"한국공학대, 일학습병행 성과평가 2년 연속 ‘S등급’ 성과 - 전기신문",본문 추출 실패,https://news.google.com/rss/articles/CBMibEFVX3lxTFAzNlAzNmlSRnFlRnBCYm04STNtN3N2MmlGRGlmTVFYVTBjOFp0b1ExVTl2YXk3NFpNTkNnZUFFV0VlLWY0QTJMbV9TVUMtb1dvZHdqOTAtQ3A1SHZOMnpWS1NtYkdDTVU0SDZHdNIBcEFVX3lxTE9xdlhqUXBwcEctUGk3VEdzcERaVFlQSlVFeVlOQ2tjdGZMSkdKYWtudExkUGRid0g1UGpzeW5OOVNfbDQ1X0NIOERmamk2Mk81bkMybkpUdFptRWZKanQyRnltN2lmQlczUDRKak9xcEI?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-25 16:00,2025-12-01 11:15,news.google.com
일학습병행,"재능대 일학습병행 호텔외식조리과, 식품외식‧푸드테크 창업경진대회 ‘전원 수상’ - 교수신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9VRFVCVEJIMEJMTjdFSWJVLVhmSGZIMC1ycE1WV245R2trVGczNlI5cDk3VnloNzgxV1F0bVV1cFY2bGpnZ25Ic1VpUWVSQVlzc0o1aUFxUjJiQzUyMVNGZktJdlVHUGc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-18 14:23,2025-12-01 11:15,news.google.com
일학습병행,우송정보대학 '일학습병행제사업 성과향상 위한 역량강화 직무 워크샵' 개최 - 투데이플러스,본문 추출 실패,https://news.google.com/rss/articles/CBMickFVX3lxTE5HYWRhUlpMQ2xRTzRWVzhqcHdkMzdyN3c5QnNMRE42aDc4Z0l1RnpJVC1QZmhxeFJwWFQ2ejc3dktaX2JKRjdEbmhuNC1uU3V1Mi16Y18yNHFxWWJ1aVNhTUhFUkktUEpUbi0wMktiVkVhUQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-17 10:41,2025-12-01 11:15,news.google.com
일학습병행,"우송정보대, 일학습병행 성과 향상 워크숍…""협업 강화"" - 뉴시스",본문 추출 실패,https://news.google.com/rss/articles/CBMiYEFVX3lxTE02ZERET0tIM2ptQ2lGcjgxQTN3VnpXX0QyemtYMFJrU18taTBxTzliNkxMb3VOZ1JEXzNzWkx1a3lMaWRlUzB4b0d2UlN1QVNnNXU5REZQa3lBMVRJZWNVZ9IBeEFVX3lxTE81cllzYUF2ZHJWT2ZSOTNrSEFxQnR6S1ZrTlFEQkxxN0NQOXJFNUREQlhBakVmaVVVQUJrTGFXMlZETmlIaEZEZnljS2JxbDRsbzdwQkItWmtJZXhGWjRGYnZKQ0c2S3U4STlaSll4REhvQzl3bnBkVA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-11-17 17:00,2025-12-01 11:15,news.google.com
일학습병행,"배화여대 일학습병행 공동훈련센터, 고용노동부 훈련성과평가 최고등급 ‘S’등급 획득 - 한국대학신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTFAwUHl5ZnplRTdlSnNQQkhJU1ZHaExwS215Ykw1MXVPT0Rzb3AwRUVpcFVJUmR6YU5vbTZPV2EzUmlWUFFmZTFMdkJ0dUVubDJxNUI1LV8wcDhPTUlnOUxPRXFWMVFHZw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-21 16:00,2025-12-01 11:15,news.google.com
일학습병행,"영산대, 고용노동부 일학습병행 성과평가 A등급 - 중앙일보",본문 추출 실패,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5fU3g5VkwyQ1hGV2ZZVDlPUDRJVzlESlRjZDdGMEdFLUh1cDdya0JSdGVSUkRDLVhQalBpXzc3WTV0ZTZMbmVlRTI4RlZlODc1WEtXbEh3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-29 16:00,2025-12-01 11:15,news.google.com
일학습병행,배재대 IPP 사업단 '일학습병행 도제식교육 오리엔테이션 · 출범식' 개최 - 충청비즈,본문 추출 실패,https://news.google.com/rss/articles/CBMiYkFVX3lxTE0zUzZPN3o3NDBqNWo1N1BhQTZCSi1rejhnNE5yOWtoNUlUYWljMHgwVVVoX3pfNG9HbndVcHpyYVBHNGQ2V1NGdW10bnJwVER4ZGZsa0hGdnV2VUVyTDRScTV3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-14 16:00,2025-12-01 11:15,news.google.com
일학습병행,"한신대, 일학습병행 우수대학 ‘A등급’ 및 첨단산업아카데미 최우수대학 ‘S등급’ 선정 - 교수신문",본문 추출 실패,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9JeUlJX3JUZEp1bkcyQlNKdnVEZk5aT0V4VElXUkRaeUxSQzBlTG1lQjhvOTQxU2xvQ0xDR2cweURoUk1GNlJLcWlrMzRtVFUzVFJjM3dtV3M2dFlvV3RHNkdVOXd3QQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-26 16:00,2025-12-01 11:15,news.google.com
